PLUG,5138939.288844622
BILI,5129015.285714285
SGYP,5121313.115537848
PHM,5092034.66932271
PM,5088945.940239044
UVXY,5080605.444223108
CRM,5042533.739043824
GSAT,5039441.8286852585
EPD,4978031.647410358
DBX,4965846.636942675
APC,4959912.4521912355
CPE,4959143.683266932
OPK,4954669.0622489955
DWT,4938346.194154489
MOMO,4936691.623505976
BK,4929472.252988048
MPC,4922665.60557769
UPRO,4914642.324701196
QEP,4887774.179282868
JNPR,4886164.065737052
NBL,4880346.866533864
PE,4867395.653386454
CAT,4860605.05378486
CFG,4806786.25498008
VNQ,4767413.593625498
HTZ,4767175.368525896
PPL,4715497.97808765
IPG,4711743.631474104
OXY,4704738.239043824
GNW,4678977.88247012
HD,4676305.039840638
IBM,4660133.388446216
FEYE,4653381.788844622
XBI,4646852.802788844
AZN,4630617.533864542
FE,4629296.6733067725
UCO,4626801.69123506
AEO,4579085.161354582
CTRP,4577420.8605577685
MT,4563270.185258964
WU,4562301.868525896
TAL,4546061.876494024
STX,4526594.972111554
EWT,4516001.8625498
NYCB,4499504.737051792
WLL,4483691.033864542
VOD,4475265.472111554
MOS,4472331.743027888
BX,4457288.551792828
REZI,4457284.466666667
NXPI,4441837.217131474
SMH,4423483.96812749
CLNY,4413492.225099602
VIAB,4403348.5458167335
HMY,4401901.3625498
LB,4388840.519920318
CIG,4380758.288844622
AMZN,4351526.40438247
AGNC,4344968.440239044
DISCA,4341632.442231076
UWT,4341600.39874739
KIM,4340687.336653386
PEP,4316934.260956176
DHI,4311603.05378486
GIS,4310732.7350597605
HUYA,4310090.682926829
WDC,4268388.996015936
PCG,4266885.519920318
GPRO,4264330.93625498
TNA,4257322.932270916
TECK,4255312.880478088
BBT,4237902.217131474
FLEX,4201902.74501992
ESRX,4185019.231075697
KHC,4175957.731075697
BHGE,4161907.439528024
LLY,4157364.7729083668
AA,4148174.035856574
BBY,4133957.302788845
BKLN,4123774.890438247
KSS,4110871.260956175
ARNC,4108587.139442231
HIMX,4089509.894422311
UAL,4085539.994023904
TMUS,4065798.910358566
BPMX,4058815.173306773
EXEL,4053305.328685259
BTG,4046363.832669323
UNP,4017811.249003984
CBS,4014198.8824701197
CTSH,4012289.521912351
SDS,4005927.442231076
EWH,4003433.27689243
HES,3994617.6812749
TJX,3973336.374501992
DIA,3960592.832669323
STM,3953267.420318725
CAG,3942657.994023904
UA,3938092.2569721118
GPOR,3914582.806772908
VEON,3912533.537848606
ALLY,3906078.037848606
CVE,3903250.964143426
CF,3885177.916334661
BBBY,3882518.434262948
IVV,3881933.667330677
AKER,3875539.501992032
LPI,3863908.043824701
PTEN,3854704.689243028
BRK.B,3852761.0079681273
VGK,3846463.139442231
TVIX,3846172.338645418
VLO,3822005.988047809
TRXC,3818776.814741036
CBL,3791751.346613546
BA,3785663.145418327
CL,3775951.310756972
APA,3765165.12749004
MCD,3759088.988047809
WY,3740729.342629482
CUZ,3736055.009960159
ADT,3726856.7960199006
FTI,3720163.661354582
CNP,3700078.250996016
LVS,3698980.527888446
GPK,3681288.782868526
HCP,3666379.2569721118
ENB,3645009.264940239
SBGL,3637568.639442231
NLSN,3636785.155378486
TRQ,3634164.8984063747
AFL,3633852.519920319
AXP,3621826.93625498
EWG,3619981.565737052
AG,3612626.450199203
AU,3610826.645418327
NAK,3601154.093625498
AMRN,3599432.661354582
EWW,3596058.764940239
MNKD,3592502.161354582
MTG,3582668.2888446217
UTX,3575700.426294821
KKR,3560708.466135458
RDS.A,3558194.551792829
INDA,3544345.19123506
GERN,3542189.324701195
SPN,3540777.513944223
QD,3524206.0113636362
FCE.A,3523037.25
CRON,3510945.368
MLCO,3508014.2729083668
APRN,3500815.6950146626
MA,3492275.46812749
CCL,3473252.842629482
FOX,3467786.9462151392
STNG,3439696.342629482
ARRY,3435765.4601593628
STI,3430957.358565737
CS,3426705.376494024
GLUU,3413045.4462151392
ING,3406856.868525896
PAGS,3404868.515151515
GSK,3403617.498007968
AVGO,3402117.583665339
AMGN,3390420.896414343
SM,3381839.2270916332
IVZ,3371928.920318725
LEN,3368350.8665338648
EA,3363422.312749004
AR,3356217.37250996
GME,3353492.2430278882
SN,3352939.593625498
FL,3352192.1494023902
BBVA,3330250.478087649
ADM,3330019.390438247
WEN,3327665.235059761
NRZ,3324110.2888446217
FNSR,3322165.8505976098
GS,3310429.575697211
EMR,3295064.0
UPL,3277743.6979695433
ACA,3275777.75
IJR,3271446.942231076
SU,3268485.575697211
SLM,3265713.581673307
ATUS,3261585.4046242773
CNX,3247510.160243408
NOV,3246244.4302788842
FHN,3244716.021912351
NTNX,3226694.886454183
SPXL,3224412.870517928
CYH,3216868.980079681
TPR,3211935.290836653
DUK,3208171.474103586
BCS,3206612.462151394
SH,3205612.6175298803
ELAN,3204293.65625
PGR,3201218.175298805
ANF,3197785.515936255
HUN,3196680.760956175
EOG,3196262.250996016
NFX,3193952.081673307
UNH,3191027.2111553783
FEZ,3182710.494023904
AGG,3179767.942231076
XME,3165417.2430278882
RDC,3160093.928286853
RIO,3156782.472111554
VST,3153685.912175649
YNDX,3144164.137450199
CDE,3142852.974103586
HK,3115434.402390438
LBTYK,3109247.282868526
DXJ,3108649.3187251
IBB,3107876.025896414
MAS,3104022.300796813
SRCI,3099737.78685259
PBCT,3096744.46812749
D,3093615.155378486
CA,3093537.796812749
HRB,3085950.561752988
EQT,3075170.511952191
CIEN,3067659.950199203
BKD,3064332.735059761
QRTEA,3059764.1175298803
GT,3053115.77689243
BPR,3051582.5208333335
UPS,3041163.533864542
FTR,3035130.9143426293
MUX,3030167.816733068
TAHO,3022013.1494023902
GNC,3014802.432270916
NAVI,2998274.1015936253
DKS,2997507.764940239
NTAP,2992878.579681275
NI,2977629.171314741
DLTR,2974748.15936255
HLT,2974064.26349892
XEL,2967945.908366534
ASNA,2967792.764940239
BAX,2966786.370517928
FOLD,2961950.894422311
AGN,2959514.511952191
MBT,2954726.362549801
URBN,2947472.928286853
BRX,2943796.137450199
WPM,2936383.231075697
PEG,2934041.157370518
UNG,2928015.551792829
AMX,2917855.725099602
DISCK,2916538.5
ADI,2898703.3665338648
YUMC,2883190.894422311
HON,2880674.685258964
CPB,2877993.380478088
CHS,2877840.7111553783
CAH,2877185.880478088
TXMD,2866468.434262948
TRIP,2862021.125498008
SKX,2860565.408366534
THC,2848862.410358566
SYY,2848690.342629482
ROST,2848666.153386454
BEN,2848631.221115538
MNK,2845129.27689243
BIDU,2832939.113545817
GTX,2830477.8
STLD,2827425.625498008
OKE,2817992.824701195
BTI,2816981.342629482
HFC,2815603.501992032
ITB,2810466.284860558
PAH,2809572.527888446
FAST,2806554.40438247
PAA,2781546.932270916
MCHP,2766776.854581673
VFC,2763945.719123506
ADBE,2757375.7888446217
PFF,2757361.7270916332
MPW,2752777.239043825
NUAN,2750390.894422311
TWLO,2749950.603585657
EWC,2745119.185258964
SABR,2743258.6015936253
ETFC,2738866.93625498
DG,2735245.645418327
HZNP,2725009.4760956177
DDD,2715708.22310757
SPWR,2714598.368525896
SID,2712557.22310757
ACB,2707935.564
SOGO,2704340.754032258
IMGN,2702099.410358566
CNQ,2701695.498007968
NUE,2699473.593625498
PLD,2694360.84063745
EWY,2693832.059760956
LRCX,2692269.7430278882
DISH,2691570.5079681273
CRZO,2681242.8207171313
JWN,2680630.5537848608
BLL,2680284.8187251
COST,2677034.896414343
ZTS,2673730.970119522
ICE,2669398.025896414
CGC,2668660.187250996
BHP,2661980.338645418
TSN,2658037.573705179
AKRX,2655574.80876494
FNB,2650740.153386454
AEP,2650172.193227092
COF,2647183.109561753
TBT,2646102.739043825
YETI,2630769.0
SPXS,2628604.525896414
MNST,2619817.0398406372
IMMU,2619643.344621514
DRE,2618376.747011952
IP,2617982.322709163
XLNX,2613620.113545817
EMB,2606657.860557769
AMTD,2600233.599601594
TER,2597524.249003984
DHR,2596515.298804781
VIAV,2592183.6952191237
NBEV,2591896.4510978046
ZTO,2587024.966135458
XRX,2575964.824701195
WYNN,2567295.9601593628
DE,2566935.643426295
ZVZZT,2565310.266932271
WPG,2561583.733067729
ETN,2553703.035856574
IEF,2552698.852589641
MCHI,2548090.533864542
HOLX,2545251.96812749
WTI,2544986.0239043823
HRL,2542605.316733068
XLRE,2528825.003984064
MFA,2526324.948207171
CLR,2525030.352589641
TGNA,2522493.537848606
KBE,2517059.450199203
K,2510611.284860558
MUR,2509019.982071713
SFUN,2504126.087649402
LYB,2489608.924302789
USLV,2487039.535856574
PBI,2485932.448207171
VTI,2483405.657370518
ADP,2477087.3187251
PDS,2475083.876494024
KOS,2471945.233067729
ZAYO,2470540.3207171313
KORS,2469955.559760956
ZION,2463842.557768924
CCI,2461235.326693227
ISBC,2455946.059760956
VICI,2445284.7404580154
AET,2444062.488047809
MFC,2442420.2729083668
FSLR,2442313.5856573707
CAR,2440547.334661355
SDOW,2437393.3984063747
AVEO,2436485.27689243
SONO,2436066.1363636362
SPXU,2435955.762948207
SLCA,2434858.438247012
EXAS,2434568.264940239
CCJ,2423847.324701195
QTT,2419283.972222222
DFS,2409173.533864542
DBC,2400867.932270916
CERN,2400434.386454183
DRYS,2394441.615537849
VOO,2394268.822709163
MAR,2390957.958167331
BRFS,2371545.5537848608
PSTG,2366183.6494023902
EQH,2365254.7822580645
SFM,2362550.354581673
FTCH,2358207.7741935486
BOX,2355098.119521912
CC,2354400.796812749
HIG,2336214.543824701
TV,2335020.705179283
CENX,2334651.1334661352
EXPR,2333601.241035857
DO,2326090.219123506
KBH,2322884.017928287
NWSA,2317938.731075697
SITC,2314571.729083665
HOG,2312457.342629482
LULU,2311917.486055777
SPOT,2310951.59602649
PSEC,2310166.268924303
PNC,2307005.456175299
AGI,2306755.472111554
TOL,2305602.141434263
PSX,2300043.27689243
INFO,2292433.231075697
CNDT,2291483.922413793
SVXY,2290349.647410359
HDS,2289633.017928287
NKTR,2286799.480079681
PRSP,2286114.543859649
WP,2285540.896414343
RIOT,2280932.794117647
DRH,2274272.306772908
CDNS,2265286.392430279
EPI,2258004.934262948
USFD,2256744.862549801
DPW,2255947.697211155
PBF,2255404.19123506
AXTA,2241597.217131474
FAS,2240974.316733068
HCA,2240030.645418327
MIK,2239991.027888446
ACAD,2239914.015936255
XXII,2234194.74501992
ETSY,2229361.496015936
MXIM,2228702.09561753
ERX,2209976.521912351
MDXG,2205633.511952191
DRIP,2204623.80876494
CMS,2202364.362549801
LBTYA,2197894.938247012
CYTR,2195095.416334661
AMJ,2193848.310756972
ADSK,2184278.77689243
YUM,2181478.151394422
MMM,2177095.141434263
MDR,2172936.750996016
ACN,2171199.384462151
AMT,2167538.8047808763
NSPR,2166976.589641434
XHB,2165392.392430279
NOG,2165038.587649402
INVH,2164953.527027027
A,2160830.916334661
VEU,2158291.858565737
ALXN,2152165.426294821
EIX,2150931.155378486
MDRX,2149614.653386454
BND,2149427.733067729
GNTX,2149417.434262948
KNX,2149090.264940239
BTE,2147157.137450199
VLY,2144773.605577689
HLF,2144414.332669323
ACWI,2139141.284860558
UBS,2138550.033864542
OCN,2135434.049800797
PVG,2132897.862549801
LNG,2129933.280876494
TS,2127636.274900398
WB,2127456.458167331
EWA,2126586.966135458
NVS,2125892.199203187
OMC,2121248.219123506
FOSL,2119171.009960159
VTR,2114893.8665338648
PAYX,2113418.456175299
FTV,2112916.685258964
SEAS,2108891.59561753
AMH,2100860.6792828687
OLN,2100101.306772908
AUPH,2098237.215139442
OHI,2097714.30876494
EWU,2097708.296812749
SEE,2092194.5119521911
WELL,2088800.1195219124
ATI,2085931.778884462
PCAR,2085586.8366533865
VG,2083946.237051793
SCHF,2082116.4123505976
SBH,2081861.0876494024
STT,2080263.4103585656
AKAM,2079162.3804780876
YELP,2073237.6055776891
KMX,2069468.7709163346
SWKS,2062927.231075697
KMB,2056310.408366534
XRAY,2056273.940239044
SSO,2051648.8844621514
IWD,2049953.264940239
LKQ,2049122.970119522
MNGA,2047036.033864542
CEI,2045582.6454183266
PIR,2039528.5996015936
TTWO,2038444.2589641435
ABB,2031425.2569721115
ARCC,2028714.9422310756
UNIT,2027108.143426295
SFIX,2015046.5495867769
EXPE,2013095.470119522
DXC,2009120.960199005
LTHM,2008650.5294117648
PRU,1996797.452191235
ALL,1992154.719123506
BZUN,1986501.721115538
AEG,1979730.826693227
JBL,1979324.762948207
AMC,1979028.8844621514
CBRE,1978865.9760956175
PGX,1977223.778884462
NVO,1972868.575697211
SIG,1967399.6294820716
PK,1966407.9416846652
KDP,1964963.9641434264
STWD,1957453.4880478089
IGT,1957099.5258964144
PVTL,1957093.7101449275
EL,1955866.5239043825
SC,1955582.247011952
TSCO,1952922.8505976095
TRGP,1948465.84063745
CLDX,1942030.310756972
SHO,1937545.517928287
MBI,1935908.392430279
CLDR,1933121.2447916667
TPH,1930022.3386454184
NCLH,1926729.533864542
DOCU,1922273.4586466164
DSW,1916435.001992032
EQR,1906734.625498008
AXL,1904988.5258964144
CRC,1901702.6932270916
KBR,1900828.8545816734
RHT,1900207.408366534
XLC,1896474.4845360825
NEE,1893244.03187251
INFN,1893195.3824701195
SRPT,1886398.9023904381
O,1885392.593625498
COMM,1884332.906374502
BJ,1881135.5444444444
WM,1877689.4601593625
BWA,1877263.7270916335
INCY,1870247.1653386455
CHD,1868067.9880478089
MMC,1867952.517928287
JEF,1866650.8027888446
USMV,1858025.908366534
STAY,1857962.9442231075
TEUM,1852999.0737051794
AAOI,1852381.2908366534
NG,1850659.362549801
FISV,1850106.8864541834
SBS,1846112.9163346614
APTV,1843874.5108225108
FTNT,1838278.62749004
LITE,1837755.2131474104
SJNK,1827840.0039840636
JDST,1827503.250996016
BUD,1826763.1513944224
SCO,1826164.5
GOOGL,1823309.3665338645
BGCP,1822448.830677291
MCK,1819674.2450199204
SPLK,1819074.3645418326
HPR,1815948.16875
PTN,1812209.8545816734
FBP,1811233.049800797
LPX,1808519.201195219
MTCH,1807962.4103585656
RPAI,1806163.1155378486
HCLP,1805988.3525896415
TAP,1804134.5039840636
NSC,1801494.4760956175
GRUB,1801312.7768924304
BSBR,1801237.65936255
CDEV,1797923.065737052
XNET,1795052.892430279
UN,1790679.3804780876
JHG,1789010.577689243
SHOP,1788617.547808765
TOT,1786117.7908366534
WDAY,1779482.517928287
EXTR,1778470.1195219124
FAZ,1777952.924302789
WETF,1777013.7888446215
VMW,1776137.6912350599
STL,1772879.874501992
CI,1768313.1932270916
PDLI,1766541.8944223109
MFGP,1765986.9324324324
WEC,1765626.9442231075
CMC,1761511.9800796814
ABC,1758253.1792828685
ORI,1755690.6294820716
PDCO,1755244.079681275
NVT,1750028.7328244275
WSM,1745307.3645418326
RES,1738940.201195219
EVRG,1735882.0
HSBC,1733826.7848605579
SPLV,1732781.7250996016
IR,1732719.8944223109
VOYA,1729793.639442231
SWI,1728791.4545454546
HLX,1726627.3685258965
NOW,1725821.424302789
RIGL,1725029.282868526
RLGY,1723710.358565737
CMA,1722009.924302789
RDN,1721602.3984063745
EQNR,1720028.3153692614
SPG,1719569.6653386455
ALK,1719561.6195219124
IDTI,1717012.8326693226
NTR,1715387.295774648
STZ,1708581.9920318725
ED,1705285.2151394421
RDS.B,1700976.4900398406
ACHN,1696934.4601593625
SUM,1696692.8964143426
TIF,1695371.6294820716
VRTX,1695038.6135458166
DVAX,1693057.330677291
EXK,1692984.9262948206
IWF,1692945.3326693226
SNY,1689283.705179283
BBL,1683374.2410358565
PXD,1681524.4780876494
SGMO,1679039.9282868525
TWO,1678326.798804781
ES,1669796.061752988
CHTR,1668684.701195219
WTW,1663674.2569721115
DLPH,1662766.7131474104
RCII,1662514.264940239
UMPQ,1662148.956175299
RCL,1658093.376494024
DF,1657938.2908366534
CNC,1656148.3346613545
HP,1653401.1035856574
CLVS,1653029.972111554
CTXS,1643400.8247011951
EEP,1642662.4601593625
AXON,1641617.8844621514
RTN,1637055.577689243
PAAS,1633931.9760956175
WRK,1632642.5
BLNK,1631784.6304347827
DVMT,1630105.5836653386
STOR,1628089.607569721
SVMK,1627383.75
LABU,1621898.4262948206
QLD,1620674.3087649401
XOG,1620144.8247011951
PLAN,1618633.125
FDX,1617150.4601593625
TXT,1616732.141434263
SRE,1614375.4462151395
CNHI,1613419.1215139441
W,1613307.3366533865
BSMX,1612901.406374502
DVA,1610868.125498008
UGAZ,1608200.8386454184
ILF,1607911.5677290836
CGNX,1607529.533864542
TEL,1606795.768924303
RH,1600435.2071713146
EW,1599926.424302789
UNM,1598098.5876494024
GOOG,1595415.5537848605
LHO,1594488.3247011951
DRI,1593721.252988048
AFSI,1589239.8545816734
PPG,1589053.6752988049
Z,1587258.075697211
CXO,1584982.3366533865
TROW,1582956.250996016
PANW,1582881.6992031874
ENPH,1580413.314741036
HTHT,1580120.4442231075
PAGP,1575931.966135458
CIT,1572712.6772908366
MPLX,1572656.0
FIS,1569563.358565737
ARWR,1569496.2390438246
MUFG,1568055.029880478
BBCA,1567626.177419355
IRM,1566402.4741035856
AOBC,1566006.9900398406
BIIB,1565614.9302788845
DAN,1564165.607569721
SBGI,1563986.749003984
TRV,1562711.9920318725
EDU,1559763.3804780876
GTE,1552558.3027888446
CB,1551871.747011952
COL,1551812.001992032
CUBE,1549448.798804781
NYT,1547501.653386454
CRMD,1547481.3486055776
TMO,1546883.15936255
BSV,1546067.828685259
VIV,1544269.0856573705
SCG,1544052.1772908366
SE,1543182.3167938932
LNC,1542633.59561753
PWR,1541048.731075697
OSTK,1540160.1653386455
TRN,1535761.655378486
HAIN,1534975.8027888446
SAND,1533685.7928286854
URI,1533615.420318725
AEM,1531952.2231075696
QRVO,1530963.1314741035
USG,1528781.9920318725
TCF,1522566.2111553785
SBRA,1518676.450199203
CPRT,1518056.2071713146
KTOS,1516569.454183267
RUN,1513753.3486055776
XPO,1512842.2410358565
I,1511554.312749004
ARMK,1509891.0996015936
CME,1509731.472111554
SNH,1507210.2589641435
ANTM,1507161.2908366534
AMRX,1506571.890438247
PCY,1504323.9880478089
AEE,1503917.4920318725
VSH,1500928.1175298805
HOV,1499912.8047808765
QID,1497705.013944223
SRNE,1497369.7749003984
EUFN,1496245.298804781
MTDR,1495979.9003984064
TTM,1494924.705179283
DBEF,1492355.3366533865
GSKY,1492006.649122807
FANG,1491439.593625498
VIXY,1489185.466135458
ZS,1489065.611111111
OBE,1487796.344621514
SHY,1486793.0219123506
AXAS,1485789.906374502
VTV,1485717.8326693226
HTA,1483116.1454183266
PUMP,1482362.593220339
PRGO,1481510.091633466
OI,1477384.093625498
DOC,1475641.4880478089
ACGL,1473452.203187251
TLRD,1470853.8645418326
ZUO,1469955.7777777778
FLR,1466795.6932270916
VCSH,1466044.3784860559
ARRS,1464719.719123506
NIHD,1462080.3346613545
INTU,1461814.2928286854
UDR,1460470.9183266931
BW,1456741.766932271
DBD,1456153.6454183266
ETM,1455698.486055777
ZIOP,1453902.890438247
BLMN,1453674.1195219124
VKTX,1450754.8167330676
SKT,1449259.027888446
FLO,1447355.4880478089
CCE,1446794.1494023905
HEDJ,1437748.376494024
LYV,1435772.5856573705
TEX,1432557.2868525896
ALSN,1432306.577689243
